Pixel,Resultado
1867,Positivo
1868,Positivo
1869,Positivo
1870,Positivo
1871,Positivo
1872,Positivo
1873,Positivo
1874,Positivo
1875,Positivo
1876,Positivo
1877,Positivo
1878,Positivo
1879,Positivo
1880,Positivo
1881,Positivo
1882,Positivo
1883,Positivo
1884,Positivo
1885,Positivo
1886,Positivo
1887,Positivo
1888,Positivo
1889,Positivo
1890,Positivo
1891,Positivo
1892,Positivo
1893,Positivo
1894,Positivo
1895,Positivo
1896,Positivo
1897,Positivo
1898,Positivo
1899,Positivo
1900,Positivo
1901,Positivo
1902,Positivo
1903,Positivo
1904,Positivo
1905,Positivo
1906,Positivo
1907,Positivo
1908,Positivo
1909,Positivo
1910,Positivo
1911,Positivo
1912,Positivo
1913,Positivo
1914,Positivo
1915,Positivo
1916,Positivo
1917,Positivo
1918,Positivo
1919,Positivo
1920,Positivo
1921,Positivo
1922,Positivo
1923,Positivo
1924,Positivo
1925,Positivo
1926,Positivo
1927,Positivo
1928,Positivo
1929,Positivo
1930,Positivo
1931,Positivo
1932,Positivo
1933,Positivo
1934,Positivo
1935,Positivo
1936,Positivo
1937,Positivo
1938,Positivo
1939,Positivo
1940,Positivo
1941,Positivo
1942,Positivo
1943,Positivo
1944,Positivo
1945,Positivo
1946,Positivo
1947,Positivo
1948,Positivo
1949,Positivo
1950,Positivo
1951,Positivo
1952,Positivo
1953,Positivo
1954,Positivo
1955,Positivo
1956,Positivo
1957,Positivo
1958,Positivo
1959,Positivo
1960,Positivo
1961,Positivo
1962,Positivo
1963,Positivo
1964,Positivo
1965,Positivo
1966,Positivo
1967,Positivo
1968,Positivo
1969,Positivo
1970,Positivo
1971,Positivo
1972,Positivo
1973,Positivo
1974,Positivo
1975,Positivo
1976,Positivo
1977,Positivo
1978,Positivo
1979,Positivo
1980,Positivo
1981,Positivo
1982,Positivo
1983,Positivo
1984,Positivo
1985,Positivo
1986,Positivo
1987,Positivo
1988,Positivo
1989,Positivo
1990,Positivo
1991,Positivo
1992,Positivo
1993,Positivo
1994,Positivo
1995,Positivo
1996,Positivo
1997,Positivo
1998,Positivo
1999,Positivo
2000,Positivo
2001,Positivo
2002,Positivo
2003,Positivo
2004,Positivo
2005,Positivo
2006,Positivo
2007,Positivo
2008,Positivo
2009,Positivo
2010,Positivo
2011,Positivo
2012,Positivo
2013,Positivo
2014,Positivo
2015,Positivo
2016,Positivo
2017,Positivo
2018,Positivo
2019,Positivo
2020,Positivo
2021,Positivo
2022,Positivo
2023,Positivo
2024,Positivo
2025,Positivo
2026,Positivo
2027,Positivo
2028,Positivo
2029,Positivo
2030,Positivo
2031,Positivo
2032,Positivo
2033,Positivo
2034,Positivo
2035,Positivo
2036,Positivo
2037,Positivo
2038,Positivo
2039,Positivo
2040,Positivo
2041,Positivo
2042,Positivo
2043,Positivo
2044,Positivo
2045,Positivo
2046,Positivo
2047,Positivo
2048,Positivo
2049,Positivo
2050,Positivo
2051,Positivo
2052,Positivo
2053,Positivo
2054,Positivo
2055,Positivo
2056,Positivo
2057,Positivo
2058,Positivo
2059,Positivo
2060,Positivo
2061,Positivo
2062,Positivo
2063,Positivo
2064,Positivo
2065,Positivo
2066,Positivo
2067,Positivo
2068,Positivo
2069,Positivo
2070,Positivo
2071,Positivo
2072,Positivo
2073,Positivo
2074,Positivo
2075,Positivo
2076,Positivo
2077,Positivo
2078,Positivo
2079,Positivo
2080,Positivo
2081,Positivo
2082,Positivo
2083,Positivo
2084,Positivo
2085,Positivo
2086,Positivo
2087,Positivo
2088,Positivo
2089,Positivo
2090,Positivo
2091,Positivo
2092,Positivo
2093,Positivo
2094,Positivo
2095,Positivo
2096,Positivo
2097,Positivo
2098,Positivo
2099,Positivo
2100,Positivo
2101,Positivo
2102,Positivo
2103,Positivo
2104,Positivo
2105,Positivo
2106,Positivo
2107,Positivo
2108,Positivo
2109,Positivo
2110,Positivo
2111,Positivo
2112,Positivo
2113,Positivo
2114,Positivo
2115,Positivo
2116,Positivo
2117,Positivo
2118,Positivo
2119,Positivo
2120,Positivo
2121,Positivo
2122,Positivo
2123,Positivo
2124,Positivo
2125,Positivo
2126,Positivo
2127,Positivo
2128,Positivo
2129,Positivo
2130,Positivo
2131,Positivo
2132,Positivo
2133,Positivo
2134,Positivo
2135,Positivo
2136,Positivo
2137,Positivo
2138,Positivo
2139,Positivo
2140,Positivo
2141,Positivo
2142,Positivo
2143,Positivo
2144,Positivo
2145,Positivo
2146,Positivo
2147,Positivo
2148,Positivo
2149,Positivo
2150,Positivo
2151,Positivo
2152,Positivo
2153,Positivo
2154,Positivo
2155,Positivo
2156,Positivo
2157,Positivo
2158,Positivo
2159,Positivo
2160,Positivo
2161,Positivo
2162,Positivo
2163,Positivo
2164,Positivo
2165,Positivo
2166,Positivo
2167,Positivo
2168,Positivo
2169,Positivo
2170,Positivo
2171,Positivo
2172,Positivo
2173,Positivo
2174,Positivo
2175,Positivo
2176,Positivo
2177,Positivo
2178,Positivo
2179,Positivo
2180,Positivo
2181,Positivo
2182,Positivo
2183,Positivo
2184,Positivo
2185,Positivo
2186,Positivo
2187,Positivo
2188,Positivo
2189,Positivo
2190,Positivo
2191,Positivo
2192,Positivo
2193,Positivo
2194,Positivo
2195,Positivo
2196,Positivo
2197,Positivo
2198,Positivo
2199,Positivo
2200,Positivo
2201,Positivo
2202,Positivo
2203,Positivo
2204,Positivo
2205,Positivo
2206,Positivo
2207,Positivo
2208,Positivo
2209,Positivo
2210,Positivo
2211,Positivo
2212,Positivo
2213,Positivo
2214,Positivo
2215,Positivo
2216,Positivo
2217,Positivo
2218,Positivo
2219,Positivo
2220,Positivo
2221,Positivo
2222,Positivo
2223,Positivo
2224,Positivo
2225,Positivo
2226,Positivo
2227,Positivo
2228,Positivo
2229,Positivo
2230,Positivo
2231,Positivo
2232,Positivo
2233,Positivo
2234,Positivo
2235,Positivo
2236,Positivo
2237,Positivo
2238,Positivo
2239,Positivo
2240,Positivo
2241,Positivo
2242,Positivo
2243,Positivo
2244,Positivo
2245,Positivo
2246,Positivo
2247,Positivo
2248,Positivo
2249,Positivo
2250,Positivo
2251,Positivo
2252,Positivo
2253,Positivo
2254,Positivo
2255,Positivo
2256,Positivo
2257,Positivo
2258,Positivo
2259,Positivo
2260,Positivo
2261,Positivo
2262,Positivo
2263,Positivo
2264,Positivo
2265,Positivo
2266,Positivo
2267,Positivo
2268,Positivo
2269,Positivo
2270,Positivo
2271,Positivo
2272,Positivo
2273,Positivo
2274,Positivo
2275,Positivo
2276,Positivo
2277,Positivo
2278,Positivo
2279,Positivo
2280,Positivo
2281,Positivo
2282,Positivo
2283,Positivo
2284,Positivo
2285,Positivo
2286,Positivo
2287,Positivo
2288,Positivo
2289,Positivo
2290,Positivo
2291,Positivo
2292,Positivo
2293,Positivo
2294,Positivo
2295,Positivo
2296,Positivo
2297,Positivo
2298,Positivo
2299,Positivo
2300,Positivo
2301,Positivo
2302,Positivo
2303,Positivo
2304,Positivo
2305,Positivo
2306,Positivo
2307,Positivo
2308,Positivo
2309,Positivo
2310,Positivo
2311,Positivo
2312,Positivo
2313,Positivo
2314,Positivo
2315,Positivo
2316,Positivo
2317,Positivo
2318,Positivo
2319,Positivo
2320,Positivo
2321,Positivo
2322,Positivo
2323,Positivo
2324,Positivo
2325,Positivo
2326,Positivo
2327,Positivo
2328,Positivo
2329,Positivo
2330,Positivo
2331,Positivo
2332,Positivo
2333,Positivo
2334,Positivo
2335,Positivo
2336,Positivo
2337,Positivo
2338,Positivo
2339,Positivo
2340,Positivo
2341,Positivo
2342,Positivo
2343,Positivo
2344,Positivo
2345,Positivo
2346,Positivo
2347,Positivo
2348,Positivo
2349,Positivo
2350,Positivo
2351,Positivo
2352,Positivo
2353,Positivo
2354,Positivo
2355,Positivo
2356,Positivo
2357,Positivo
2358,Positivo
2359,Positivo
2360,Positivo
2361,Positivo
2362,Positivo
2363,Positivo
2364,Positivo
2365,Positivo
2366,Positivo
2367,Positivo
2368,Positivo
2369,Positivo
2370,Positivo
2371,Positivo
2372,Positivo
2373,Positivo
2374,Positivo
2375,Positivo
2376,Positivo
2377,Positivo
2378,Positivo
2379,Positivo
2380,Positivo
2381,Positivo
2382,Positivo
2383,Positivo
2384,Positivo
2385,Positivo
2386,Positivo
2387,Positivo
2388,Positivo
2389,Positivo
2390,Positivo
2391,Positivo
2392,Positivo
2393,Positivo
2394,Positivo
2395,Positivo
2396,Positivo
2397,Positivo
2398,Positivo
2399,Positivo
2400,Positivo
2401,Positivo
2402,Positivo
2403,Positivo
2404,Positivo
2405,Positivo
2406,Positivo
2407,Positivo
2408,Positivo
2409,Positivo
2410,Positivo
2411,Positivo
2412,Positivo
2413,Positivo
2414,Positivo
2415,Positivo
2416,Positivo
2417,Positivo
2418,Positivo
2419,Positivo
2420,Positivo
2421,Positivo
2422,Positivo
2423,Positivo
2424,Positivo
2425,Positivo
2426,Positivo
2427,Positivo
2428,Positivo
2429,Positivo
2430,Positivo
2431,Positivo
2432,Positivo
2433,Positivo
2434,Positivo
2435,Positivo
2436,Positivo
2437,Positivo
2438,Positivo
2439,Positivo
2440,Positivo
2441,Positivo
2442,Positivo
2443,Positivo
2444,Positivo
2445,Positivo
2446,Positivo
2447,Positivo
2448,Positivo
2449,Positivo
2450,Positivo
2451,Positivo
2452,Positivo
2453,Positivo
2454,Positivo
2455,Positivo
2456,Positivo
2457,Positivo
2458,Positivo
2459,Positivo
2460,Positivo
2461,Positivo
2462,Positivo
2463,Positivo
2464,Positivo
2465,Positivo
2466,Positivo
2467,Positivo
2468,Positivo
2469,Positivo
2470,Positivo
2471,Positivo
2472,Positivo
2473,Positivo
2474,Positivo
2475,Positivo
2476,Positivo
2477,Positivo
2478,Positivo
2479,Positivo
2480,Positivo
2481,Positivo
2482,Positivo
2483,Positivo
2484,Positivo
2485,Positivo
2486,Positivo
2487,Positivo
2488,Positivo
2489,Positivo
2490,Positivo
2491,Positivo
2492,Positivo
2493,Positivo
2494,Positivo
2495,Positivo
2496,Positivo
2497,Positivo
2498,Positivo
2499,Positivo
2500,Positivo
2501,Positivo
2502,Positivo
2503,Positivo
2504,Positivo
2505,Positivo
2506,Positivo
2507,Positivo
2508,Positivo
2509,Positivo
2510,Positivo
2511,Positivo
2512,Positivo
2513,Positivo
2514,Positivo
2515,Positivo
2516,Positivo
2517,Positivo
2518,Positivo
2519,Positivo
2520,Positivo
2521,Positivo
2522,Positivo
2523,Positivo
2524,Positivo
2525,Positivo
2526,Positivo
2527,Positivo
2528,Positivo
2529,Positivo
2530,Positivo
2531,Positivo
2532,Positivo
2533,Positivo
2534,Positivo
2535,Positivo
2536,Positivo
2537,Positivo
2538,Positivo
2539,Positivo
2540,Positivo
2541,Positivo
2542,Positivo
2543,Positivo
2544,Positivo
2545,Positivo
2546,Positivo
2547,Positivo
2548,Positivo
2549,Positivo
2550,Positivo
2551,Positivo
2552,Positivo
2553,Positivo
2554,Positivo
2555,Positivo
2556,Positivo
2557,Positivo
2558,Positivo
2559,Positivo
2560,Positivo
2561,Positivo
2562,Positivo
2563,Positivo
2564,Positivo
2565,Positivo
2566,Positivo
2567,Positivo
2568,Positivo
2569,Positivo
2570,Positivo
2571,Positivo
2572,Positivo
2573,Positivo
2574,Positivo
2575,Positivo
2576,Positivo
2577,Positivo
2578,Positivo
2579,Positivo
2580,Positivo
2581,Positivo
2582,Positivo
2583,Positivo
2584,Positivo
2585,Positivo
2586,Positivo
2587,Positivo
2588,Positivo
2589,Positivo
2590,Positivo
2591,Positivo
2592,Positivo
2593,Positivo
2594,Positivo
2595,Positivo
2596,Positivo
2597,Positivo
2598,Positivo
2599,Positivo
2600,Positivo
2601,Positivo
2602,Positivo
2603,Positivo
2604,Positivo
2605,Positivo
2606,Positivo
2607,Positivo
2608,Positivo
2609,Positivo
2610,Positivo
2611,Positivo
2612,Positivo
2613,Positivo
2614,Positivo
2615,Positivo
2616,Positivo
2617,Positivo
2618,Positivo
2619,Positivo
2620,Positivo
2621,Positivo
2622,Positivo
2623,Positivo
2624,Positivo
2625,Positivo
2626,Positivo
2627,Positivo
2628,Positivo
2629,Positivo
2630,Positivo
2631,Positivo
2632,Positivo
2633,Positivo
2634,Positivo
2635,Positivo
2636,Positivo
2637,Positivo
2638,Positivo
2639,Positivo
2640,Positivo
2641,Positivo
2642,Positivo
2643,Positivo
2644,Positivo
2645,Positivo
2646,Positivo
2647,Positivo
2648,Positivo
2649,Positivo
2650,Positivo
2651,Positivo
2652,Positivo
2653,Positivo
2654,Positivo
2655,Positivo
2656,Positivo
2657,Positivo
2658,Positivo
2659,Positivo
2660,Positivo
2661,Positivo
2662,Positivo
2663,Positivo
2664,Positivo
2665,Positivo
2666,Positivo
2667,Positivo
2668,Positivo
2669,Positivo
2670,Positivo
2671,Positivo
2672,Positivo
2673,Positivo
2674,Positivo
2675,Positivo
2676,Positivo
2677,Positivo
2678,Positivo
2679,Positivo
2680,Positivo
2681,Positivo
2682,Positivo
2683,Positivo
2684,Positivo
2685,Positivo
2686,Positivo
2687,Positivo
2688,Positivo
2689,Positivo
2690,Positivo
2691,Positivo
2692,Positivo
2693,Positivo
2694,Positivo
2695,Positivo
2696,Positivo
2697,Positivo
2698,Positivo
2699,Positivo
2700,Positivo
2701,Positivo
2702,Positivo
2703,Positivo
2704,Positivo
2705,Positivo
2706,Positivo
2707,Positivo
2708,Positivo
2709,Positivo
2710,Positivo
2711,Positivo
2712,Positivo
2713,Positivo
2714,Positivo
2715,Positivo
2716,Positivo
2717,Positivo
2718,Positivo
2719,Positivo
2720,Positivo
2721,Positivo
2722,Positivo
2723,Positivo
2724,Positivo
2725,Positivo
2726,Positivo
2727,Positivo
2728,Positivo
2729,Positivo
2730,Positivo
2731,Positivo
2732,Positivo
2733,Positivo
2734,Positivo
2735,Positivo
2736,Positivo
2737,Positivo
2738,Positivo
2739,Positivo
2740,Positivo
2741,Positivo
2742,Positivo
2743,Positivo
2744,Positivo
2745,Positivo
2746,Positivo
2747,Positivo
2748,Positivo
2749,Positivo
2750,Positivo
2751,Positivo
2752,Positivo
2753,Positivo
2754,Positivo
2755,Positivo
2756,Positivo
2757,Positivo
2758,Positivo
2759,Positivo
2760,Positivo
2761,Positivo
2762,Positivo
2763,Positivo
2764,Positivo
2765,Positivo
2766,Positivo
2767,Positivo
2768,Positivo
2769,Positivo
2770,Positivo
2771,Positivo
2772,Positivo
2773,Positivo
2774,Positivo
2775,Positivo
2776,Positivo
2777,Positivo
2778,Positivo
2779,Positivo
2780,Positivo
2781,Positivo
2782,Positivo
2783,Positivo
2784,Positivo
2785,Positivo
2786,Positivo
2787,Positivo
2788,Positivo
2789,Positivo
2790,Positivo
2791,Positivo
2792,Positivo
2793,Positivo
2794,Positivo
2795,Positivo
2796,Positivo
2797,Positivo
2798,Positivo
2799,Positivo
2800,Positivo
2801,Positivo
2802,Positivo
2803,Positivo
2804,Positivo
2805,Positivo
2806,Positivo
2807,Positivo
2808,Positivo
2809,Positivo
2810,Positivo
2811,Positivo
2812,Positivo
2813,Positivo
2814,Positivo
2815,Positivo
2816,Positivo
2817,Positivo
2818,Positivo
2819,Positivo
2820,Positivo
2821,Positivo
2822,Positivo
2823,Positivo
2824,Positivo
2825,Positivo
2826,Positivo
2827,Positivo
2828,Positivo
2829,Positivo
2830,Positivo
2831,Positivo
2832,Positivo
2833,Positivo
2834,Positivo
2835,Positivo
2836,Positivo
2837,Positivo
2838,Positivo
2839,Positivo
2840,Positivo
2841,Positivo
2842,Positivo
2843,Positivo
2844,Positivo
2845,Positivo
2846,Positivo
2847,Positivo
2848,Positivo
2849,Positivo
2850,Positivo
2851,Positivo
2852,Positivo
2853,Positivo
2854,Positivo
2855,Positivo
2856,Positivo
2857,Positivo
2858,Positivo
2859,Positivo
2860,Positivo
2861,Positivo
2862,Positivo
2863,Positivo
2864,Positivo
2865,Positivo
2866,Positivo
2867,Positivo
2868,Positivo
2869,Positivo
2870,Positivo
2871,Positivo
2872,Positivo
2873,Positivo
2874,Positivo
2875,Positivo
2876,Positivo
2877,Positivo
2878,Positivo
2879,Positivo
2880,Positivo
2881,Positivo
2882,Positivo
2883,Positivo
2884,Positivo
2885,Positivo
2886,Positivo
2887,Positivo
2888,Positivo
2889,Positivo
2890,Positivo
2891,Positivo
2892,Positivo
2893,Positivo
2894,Positivo
2895,Positivo
2896,Positivo
2897,Positivo
2898,Positivo
2899,Positivo
2900,Positivo
2901,Positivo
2902,Positivo
2903,Positivo
2904,Positivo
2905,Positivo
2906,Positivo
2907,Positivo
2908,Positivo
2909,Positivo
2910,Positivo
2911,Positivo
2912,Positivo
2913,Positivo
2914,Positivo
2915,Positivo
2916,Positivo
2917,Positivo
2918,Positivo
2919,Positivo
2920,Positivo
2921,Positivo
2922,Positivo
2923,Positivo
2924,Positivo
2925,Positivo
2926,Positivo
2927,Positivo
2928,Positivo
2929,Positivo
2930,Positivo
2931,Positivo
2932,Positivo
2933,Positivo
2934,Positivo
2935,Positivo
2936,Positivo
2937,Positivo
2938,Positivo
2939,Positivo
2940,Positivo
2941,Positivo
2942,Positivo
2943,Positivo
2944,Positivo
2945,Positivo
2946,Positivo
2947,Positivo
2948,Positivo
2949,Positivo
2950,Positivo
2951,Positivo
2952,Positivo
2953,Positivo
2954,Positivo
2955,Positivo
2956,Positivo
2957,Positivo
2958,Positivo
2959,Positivo
2960,Positivo
2961,Positivo
2962,Positivo
2963,Positivo
2964,Positivo
2965,Positivo
2966,Positivo
2967,Positivo
2968,Positivo
2969,Positivo
2970,Positivo
2971,Positivo
2972,Positivo
2973,Positivo
2974,Positivo
2975,Positivo
2976,Positivo
2977,Positivo
2978,Positivo
2979,Positivo
2980,Positivo
2981,Positivo
2982,Positivo
2983,Positivo
2984,Positivo
2985,Positivo
2986,Positivo
2987,Positivo
2988,Positivo
2989,Positivo
2990,Positivo
2991,Positivo
2992,Positivo
2993,Positivo
2994,Positivo
2995,Positivo
2996,Positivo
2997,Positivo
2998,Positivo
2999,Positivo
3000,Positivo
3001,Positivo
3002,Positivo
3003,Positivo
3004,Positivo
3005,Positivo
3006,Positivo
3007,Positivo
3008,Positivo
3009,Positivo
3010,Positivo
3011,Positivo
3012,Positivo
3013,Positivo
3014,Positivo
3015,Positivo
3016,Positivo
3017,Positivo
3018,Positivo
3019,Positivo
3020,Positivo
3021,Positivo
3022,Positivo
3023,Positivo
3024,Positivo
3025,Positivo
3026,Positivo
3027,Positivo
3028,Positivo
3029,Positivo
3030,Positivo
3031,Positivo
3032,Positivo
3033,Positivo
3034,Positivo
3035,Positivo
3036,Positivo
3037,Positivo
3038,Positivo
3039,Positivo
3040,Positivo
3041,Positivo
3042,Positivo
3043,Positivo
3044,Positivo
3045,Positivo
3046,Positivo
3047,Positivo
3048,Positivo
3049,Positivo
3050,Positivo
3051,Positivo
3052,Positivo
3053,Positivo
3054,Positivo
3055,Positivo
3056,Positivo
3057,Positivo
3058,Positivo
3059,Positivo
3060,Positivo
3061,Positivo
3062,Positivo
3063,Positivo
3064,Positivo
3065,Positivo
3066,Positivo
3067,Positivo
3068,Positivo
3069,Positivo
3070,Positivo
3071,Positivo
3072,Positivo
3073,Positivo
3074,Positivo
3075,Positivo
3076,Positivo
3077,Positivo
3078,Positivo
3079,Positivo
3080,Positivo
3081,Positivo
3082,Positivo
3083,Positivo
3084,Positivo
3085,Positivo
3086,Positivo
3087,Positivo
3088,Positivo
3089,Positivo
3090,Positivo
3091,Positivo
3092,Positivo
3093,Positivo
3094,Positivo
3095,Positivo
3096,Positivo
3097,Positivo
3098,Positivo
3099,Positivo
3100,Positivo
3101,Positivo
3102,Positivo
3103,Positivo
3104,Positivo
3105,Positivo
3106,Positivo
3107,Positivo
3108,Positivo
3109,Positivo
3110,Positivo
3111,Positivo
3112,Positivo
3113,Positivo
3114,Positivo
3115,Positivo
3116,Positivo
3117,Positivo
3118,Positivo
3119,Positivo
3120,Positivo
3121,Positivo
3122,Positivo
3123,Positivo
3124,Positivo
3125,Positivo
3126,Positivo
3127,Positivo
3128,Positivo
3129,Positivo
3130,Positivo
3131,Positivo
3132,Positivo
3133,Positivo
3134,Positivo
3135,Positivo
3136,Positivo
3137,Positivo
3138,Positivo
3139,Positivo
3140,Positivo
3141,Positivo
3142,Positivo
3143,Positivo
3144,Positivo
3145,Positivo
3146,Positivo
3147,Positivo
3148,Positivo
3149,Positivo
3150,Positivo
3151,Positivo
3152,Positivo
3153,Positivo
3154,Positivo
3155,Positivo
3156,Positivo
3157,Positivo
3158,Positivo
3159,Positivo
3160,Positivo
3161,Positivo
3162,Positivo
3163,Positivo
3164,Positivo
3165,Positivo
3166,Positivo
3167,Positivo
3168,Positivo
3169,Positivo
3170,Positivo
3171,Positivo
3172,Positivo
3173,Positivo
3174,Positivo
3175,Positivo
3176,Positivo
3177,Positivo
3178,Positivo
3179,Positivo
3180,Positivo
3181,Positivo
3182,Positivo
3183,Positivo
3184,Positivo
3185,Positivo
3186,Positivo
3187,Positivo
3188,Positivo
3189,Positivo
3190,Positivo
3191,Positivo
3192,Positivo
3193,Positivo
3194,Positivo
3195,Positivo
3196,Positivo
3197,Positivo
3198,Positivo
3199,Positivo
3200,Positivo
3201,Positivo
3202,Positivo
3203,Positivo
3204,Positivo
3205,Positivo
3206,Positivo
3207,Positivo
3208,Positivo
3209,Positivo
3210,Positivo
3211,Positivo
3212,Positivo
3213,Positivo
3214,Positivo
3215,Positivo
3216,Positivo
3217,Positivo
3218,Positivo
3219,Positivo
3220,Positivo
3221,Positivo
3222,Positivo
3223,Positivo
3224,Positivo
3225,Positivo
3226,Positivo
3227,Positivo
3228,Positivo
3229,Positivo
3230,Positivo
3231,Positivo
3232,Positivo
3233,Positivo
3234,Positivo
3235,Positivo
3236,Positivo
3237,Positivo
3238,Positivo
3239,Positivo
3240,Positivo
3241,Positivo
3242,Positivo
3243,Positivo
3244,Positivo
3245,Positivo
3246,Positivo
3247,Positivo
3248,Positivo
3249,Positivo
3250,Positivo
3251,Positivo
3252,Positivo
3253,Positivo
3254,Positivo
3255,Positivo
3256,Positivo
3257,Positivo
3258,Positivo
3259,Positivo
3260,Positivo
3261,Positivo
3262,Positivo
3263,Positivo
3264,Positivo
3265,Positivo
3266,Positivo
3267,Positivo
3268,Positivo
3269,Positivo
3270,Positivo
3271,Positivo
3272,Positivo
3273,Positivo
3274,Positivo
3275,Positivo
3276,Positivo
3277,Positivo
3278,Positivo
3279,Positivo
3280,Positivo
3281,Positivo
3282,Positivo
3283,Positivo
3284,Positivo
3285,Positivo
3286,Positivo
3287,Positivo
3288,Positivo
3289,Positivo
3290,Positivo
3291,Positivo
3292,Positivo
